Company,Date,Open,High,Low,Close,Adj Close,Volume
Uber,11/19/2019,26.77,27.219999,26.610001,27.049999,27.049999,31793500
Uber,11/20/2019,27.059999,28.4,26.945,28.030001,28.030001,52746600
Uber,11/21/2019,28.67,29.6,28.5,29.459999,29.459999,54551400
Uber,11/22/2019,29.84,30.129999,29.209999,29.559999,29.559999,42302900
Uber,11/25/2019,28.690001,29.6,28.379999,29.110001,29.110001,36967500
Uber,11/26/2019,29.49,30.15,29.360001,29.530001,29.530001,28746600
Uber,11/27/2019,29.42,29.59,28.879999,29.49,29.49,22421400
Uber,11/29/2019,29.41,29.85,29.25,29.6,29.6,8115100
Uber,12/2/2019,29.32,29.525,28.700001,28.98,28.98,16927100
Uber,12/3/2019,28.200001,29.33,28.15,29.02,29.02,25252400
Uber,12/4/2019,29.1,29.200001,28.700001,29.059999,29.059999,22517600
Uber,12/5/2019,28.940001,28.99,28.18,28.65,28.65,22504300
Uber,12/6/2019,28.4,28.924999,27.799999,27.860001,27.860001,32816100
Uber,12/9/2019,27.959999,28.360001,27.68,27.68,27.68,20977300
Uber,12/10/2019,27.73,27.993,27.605,27.889999,27.889999,23602700
Uber,12/11/2019,27.99,28.545,27.85,28.42,28.42,23281700
Uber,12/12/2019,28.290001,28.75,28.190001,28.690001,28.690001,23569900
Uber,12/13/2019,28.58,28.84,28.27,28.49,28.49,25431600
Uber,12/16/2019,29.110001,30.129999,29.1,30.049999,30.049999,57382500
Uber,12/17/2019,30.370001,30.42,29.530001,29.75,29.75,38250700
Uber,12/18/2019,29.620001,30.139999,29.34,30.129999,30.129999,35375100
Uber,12/19/2019,29.84,30.17,29.530001,29.99,29.99,33799700
Uber,12/20/2019,30.1,31.030001,29.85,30.450001,30.450001,95455100
Uber,12/23/2019,30.49,30.940001,29.83,30.33,30.33,31209100
Uber,12/24/2019,30.33,30.84,30.110001,30.440001,30.440001,12938600
Uber,12/26/2019,30.469999,30.790001,30.030001,30.67,30.67,22200800
Uber,12/27/2019,30.799999,31.059999,30.17,30.17,30.17,18462200
Uber,12/30/2019,30.129999,30.200001,29.35,29.74,29.74,18805900
Uber,12/31/2019,29.110001,29.950001,28.9,29.74,29.74,16228400
Uber,1/2/2020,29.940001,31,29.790001,30.99,30.99,20578900
Uber,1/3/2020,30.620001,31.43,30.48,31.370001,31.370001,18822700
Uber,1/6/2020,31.01,32.060001,31,31.58,31.58,21204700
Uber,1/7/2020,31.790001,32.84,31.360001,32.810001,32.810001,30119600
Uber,1/8/2020,32.73,34.52,32.459999,33.93,33.93,43944400
Uber,1/9/2020,34.450001,34.470001,33.220001,33.970001,33.970001,29385500
Uber,1/10/2020,34.080002,34.990002,33.834999,34.009998,34.009998,34266400
Uber,1/13/2020,34.290001,34.34,33.549999,34.139999,34.139999,16915800
Uber,1/14/2020,34.200001,35.02,33.919998,34.84,34.84,26019000
Uber,1/15/2020,34.900002,35.148998,34.509998,35.009998,35.009998,20762200
Uber,1/16/2020,35.029999,35.060001,34.18,34.68,34.68,21947800
Uber,1/17/2020,34.970001,35.25,34.650002,35.130001,35.130001,17251200
Uber,1/21/2020,35.5,37.799999,35.41,37.599998,37.599998,48746700
Uber,1/22/2020,37.939999,37.939999,36.919998,37.040001,37.040001,29765200
Uber,1/23/2020,36.970001,37.950001,36.724998,37.400002,37.400002,21366000
Uber,1/24/2020,37.5,37.665001,36.25,36.799999,36.799999,21598000
Uber,1/27/2020,35.23,36.650002,34.189999,36.299999,36.299999,18818000
Uber,1/28/2020,37.139999,37.330002,36.040001,37.009998,37.009998,28974000
Uber,1/29/2020,36.98,37.564999,36.799999,36.990002,36.990002,16863000
Uber,1/30/2020,36.82,37.132,35.950001,36.68,36.68,22847000
Uber,1/31/2020,37,37.040001,35.689999,36.290001,36.290001,21553700
Uber,2/3/2020,36.75,37.639999,36.529999,37.59,37.59,23494600
Uber,2/4/2020,37.869999,38.990002,37.259998,38.529999,38.529999,32425900
Uber,2/5/2020,38.889999,38.970001,36.735001,36.810001,36.810001,38413300
Uber,2/6/2020,37.299999,37.389999,36.73,37.09,37.09,52699300
Uber,2/7/2020,39.98,41,38.860001,40.630001,40.630001,112325800
Uber,2/10/2020,40.650002,41.34,39.959999,40.009998,40.009998,60840800
Uber,2/11/2020,40.25,41.465,40.049999,41.27,41.27,33896000
Uber,2/12/2020,41.5,41.860001,41.064999,41.25,41.25,26444900
Uber,2/13/2020,40.93,41.549999,40,40.09,40.09,23850900
Uber,2/14/2020,40.02,40.310001,38.700001,39.66,39.66,32014200
Uber,2/18/2020,39.490002,40.27,39.450001,40.18,40.18,22149300
Uber,2/19/2020,40.419998,41.23,40.115002,41.049999,41.049999,23287300
Uber,2/20/2020,41,41.189999,39.849998,40.919998,40.919998,25446400
Uber,2/21/2020,40.889999,40.889999,40.049999,40.720001,40.720001,20595500
Uber,2/24/2020,38.209999,39.139999,37.75,38.310001,38.310001,37123200
Uber,2/25/2020,38.900002,39.150002,35.5,35.889999,35.889999,49281600
Uber,2/26/2020,35.529999,36.165001,33.889999,34.450001,34.450001,44051400
Uber,2/27/2020,32.029999,34.16,30.67,32.450001,32.450001,66557200
Uber,2/28/2020,31.809999,34.290001,31,33.869999,33.869999,52049300
Uber,3/2/2020,34.049999,34.080002,31.74,32.849998,32.849998,46662000
Uber,3/3/2020,34.02,34.18,31.9,33.040001,33.040001,35182400
Uber,3/4/2020,33.93,35.34,32.279999,34.529999,34.529999,44738600
Uber,3/5/2020,33.470001,33.57,31.969999,32.209999,32.209999,32764500
Uber,3/6/2020,31.23,32.41,30.450001,31.68,31.68,34808700
Uber,3/9/2020,28.5,30.32,28.15,28.17,28.17,37439200
Uber,3/10/2020,29.469999,29.860001,27,28.969999,28.969999,36308300
Uber,3/11/2020,27.91,28.139999,25.610001,26.24,26.24,43067800
Uber,3/12/2020,23.26,24.690001,22.110001,22.610001,22.610001,54042000
Uber,3/13/2020,24.01,24.809999,21.129999,22.6,22.6,53844400
Uber,3/16/2020,20.15,21.49,19.1,20.290001,20.290001,56914000
Uber,3/17/2020,20.18,20.309999,18.01,18.91,18.91,60003900
Uber,3/18/2020,17.76,17.799999,13.71,14.82,14.82,78286200
Uber,3/19/2020,15.96,21.26,15.7,20.49,20.49,83988700
Uber,3/20/2020,22.530001,23.889999,20.610001,21.33,21.33,76529700
Uber,3/23/2020,21.07,22.73,19.73,22.4,22.4,47787100
Uber,3/24/2020,24.41,26.84,23.59,26.389999,26.389999,58505000
Uber,3/25/2020,26.18,28.450001,25.309999,26.190001,26.190001,52473900
Uber,3/26/2020,26.6,28.440001,25.780001,28.120001,28.120001,41336400
